Customer ID,Customer Name,Ship Mode,Category,Sub-Category,Product Name,Sales,Order Date
KM-16375,Katherine Murray,Standard Class,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,31.992,20-02-2018
KM-16375,Katherine Murray,Standard Class,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,20-02-2018
KM-16375,Katherine Murray,Standard Class,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,10.64,20-02-2018
KM-16375,Katherine Murray,Standard Class,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,20-02-2018
KM-16375,Katherine Murray,Standard Class,Furniture,Tables,KI Adjustable-Height Table,386.91,20-02-2018
DK-13090,Dave Kipp,Standard Class,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,21-02-2018
CK-12595,Clytie Kelty,Standard Class,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,23-02-2018
AC-10615,Ann Chong,Standard Class,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,23-02-2018
AC-10615,Ann Chong,Standard Class,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,23-02-2018
CB-12415,Christy Brittain,Standard Class,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,24-02-2018
ES-14080,Erin Smith,Standard Class,Office Supplies,Paper,Xerox 1988,123.92,24-02-2018
ES-14080,Erin Smith,Standard Class,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,24-02-2018
SW-20245,Scot Wooten,Standard Class,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,25-02-2018
SW-20245,Scot Wooten,Standard Class,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,25-02-2018
MH-18025,Michelle Huthwaite,Standard Class,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,25-02-2018
BT-11530,Bradley Talbott,Second Class,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,26-02-2018
BT-11530,Bradley Talbott,Second Class,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889.536,26-02-2018
BT-11530,Bradley Talbott,Second Class,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,26-02-2018
BT-11530,Bradley Talbott,Second Class,Office Supplies,Paper,Xerox 1908,223.92,26-02-2018
BT-11530,Bradley Talbott,Second Class,Office Supplies,Paper,Xerox 1924,23.12,26-02-2018
BM-11140,Becky Martin,Standard Class,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,26-02-2018
DB-13660,Duane Benoit,Standard Class,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9.84,28-02-2018
DB-13660,Duane Benoit,Standard Class,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,28-02-2018
RS-19765,Roland Schwarz,Same Day,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,02-03-2018
JA-15970,Joseph Airdo,Standard Class,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,02-03-2018
SC-20770,Stewart Carmichael,Standard Class,Office Supplies,Supplies,Staple remover,6.976,02-03-2018
SC-20770,Stewart Carmichael,Standard Class,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,02-03-2018
MY-17380,Maribeth Yedwab,Standard Class,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,02-03-2018
MY-17380,Maribeth Yedwab,Standard Class,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94,02-03-2018
DB-13555,Dorothy Badders,Standard Class,Office Supplies,Art,Newell 34,59.52,02-03-2018
DB-13555,Dorothy Badders,Standard Class,Office Supplies,Envelopes,Staple envelope,57.96,02-03-2018
DB-13555,Dorothy Badders,Standard Class,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,02-03-2018
DB-13555,Dorothy Badders,Standard Class,Office Supplies,Paper,Easy-staple paper,68.04,02-03-2018
KD-16615,Ken Dana,Standard Class,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,02-03-2018
RE-19450,Richard Eichhorn,Standard Class,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88,03-03-2018
LP-17095,Liz Preis,Standard Class,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,03-03-2018
EJ-13720,Ed Jacobs,Standard Class,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,03-03-2018
EJ-13720,Ed Jacobs,Standard Class,Furniture,Chairs,Novimex Turbo Task Chair,170.352,03-03-2018
BT-11395,Bill Tyler,Standard Class,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,03-03-2018
EP-13915,Emily Phan,Standard Class,Furniture,Chairs,Global Ergonomic Managers Chair,180.98,03-03-2018
EP-13915,Emily Phan,Standard Class,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,03-03-2018
TT-21460,Tonja Turnell,Second Class,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,04-03-2018
TT-21460,Tonja Turnell,Second Class,Office Supplies,Labels,Avery 497,2.464,04-03-2018
TT-21460,Tonja Turnell,Second Class,Office Supplies,Storage,Crate-A-Files,8.72,04-03-2018
SP-20860,Sung Pak,Standard Class,Office Supplies,Art,American Pencil,9.32,04-03-2018
SP-20860,Sung Pak,Standard Class,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,04-03-2018
DP-13000,Darren Powers,Standard Class,Office Supplies,Paper,Xerox 1934,89.568,04-03-2018
PK-19075,Pete Kriz,Same Day,Office Supplies,Labels,Avery 515,25.06,05-03-2018
JD-16060,Julia Dunbar,Same Day,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,05-03-2018
JD-16060,Julia Dunbar,Same Day,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,05-03-2018
JD-16060,Julia Dunbar,Same Day,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,05-03-2018
JD-16060,Julia Dunbar,Same Day,Office Supplies,Binders,Avery Hole Reinforcements,18.69,05-03-2018
CB-12535,Claudia Bergmann,Same Day,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,42.68,05-03-2018
CB-12535,Claudia Bergmann,Same Day,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,299.97,05-03-2018
CB-12535,Claudia Bergmann,Same Day,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,05-03-2018
CB-12535,Claudia Bergmann,Same Day,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,234.36,05-03-2018
BF-11170,Ben Ferrer,Standard Class,Office Supplies,Binders,Economy Binders,14.976,06-03-2018
SH-19975,Sally Hughsby,Second Class,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",67.78,06-03-2018
FC-14245,Frank Carlisle,Standard Class,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,06-03-2018
FC-14245,Frank Carlisle,Standard Class,Office Supplies,Labels,Avery 49,11.52,06-03-2018
FC-14245,Frank Carlisle,Standard Class,Office Supplies,Paper,Xerox 1893,286.93,06-03-2018
FC-14245,Frank Carlisle,Standard Class,Technology,Phones,Digium D40 VoIP phone,206.384,06-03-2018
RM-19750,Roland Murray,Second Class,Office Supplies,Paper,Xerox 1883,26.38,06-03-2018
RM-19750,Roland Murray,Second Class,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,06-03-2018
DW-13540,Don Weiss,Standard Class,Office Supplies,Labels,Avery 511,4.928,06-03-2018
DW-13540,Don Weiss,Standard Class,Office Supplies,Art,Newell 345,63.488,06-03-2018
MG-17890,Michael Granlund,Standard Class,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,07-03-2018
SH-20395,Shahid Hopkins,Standard Class,Office Supplies,Binders,3M Organizer Strips,25.92,07-03-2018
SH-20395,Shahid Hopkins,Standard Class,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,07-03-2018
VB-21745,Victoria Brennan,First Class,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,08-03-2018
VB-21745,Victoria Brennan,First Class,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,08-03-2018
AH-10210,Alan Hwang,Standard Class,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,08-03-2018
AH-10210,Alan Hwang,Standard Class,Office Supplies,Art,Newell 323,3.36,08-03-2018
LW-16990,Lindsay Williams,Standard Class,Technology,Accessories,Logitech Wireless Headset h800,199.98,09-03-2018
KB-16315,Karl Braun,Standard Class,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,09-03-2018
KB-16315,Karl Braun,Standard Class,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,09-03-2018
MH-18115,Mick Hernandez,Standard Class,Office Supplies,Art,Newell 337,5.248,10-03-2018
MH-18115,Mick Hernandez,Standard Class,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,10-03-2018
MH-18115,Mick Hernandez,Standard Class,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,10-03-2018
MH-18115,Mick Hernandez,Standard Class,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,10-03-2018
MD-17350,Maribeth Dona,Standard Class,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,10-03-2018
KS-16300,Karen Seio,Standard Class,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,10-03-2018
KS-16300,Karen Seio,Standard Class,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,10-03-2018
CM-11815,Candace McMahon,Second Class,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,10-03-2018
EB-13870,Emily Burns,Standard Class,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982,10-03-2018
PV-18985,Paul Van Hugh,Standard Class,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,11-03-2018
PV-18985,Paul Van Hugh,Standard Class,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,11-03-2018
MH-17290,Marc Harrigan,Standard Class,Technology,Phones,Nortel Meridian M5316 Digital phone,776.85,11-03-2018
MH-17290,Marc Harrigan,Standard Class,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,11-03-2018
MH-17290,Marc Harrigan,Standard Class,Furniture,Tables,KI Adjustable-Height Table,154.764,11-03-2018
MH-17290,Marc Harrigan,Standard Class,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28,11-03-2018
MJ-17740,Max Jones,Standard Class,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,11-03-2018
KB-16585,Ken Black,Standard Class,Technology,Phones,PowerGen Dual USB Car Charger,69.93,12-03-2018
BS-11380,Bill Stewart,Standard Class,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,12-03-2018
GA-14725,Guy Armstrong,Standard Class,Office Supplies,Binders,Avery Non-Stick Binders,40.41,12-03-2018
SU-20665,Stephanie Ulpright,Same Day,Office Supplies,Art,Col-Erase Pencils with Erasers,19.456,13-03-2018
SU-20665,Stephanie Ulpright,Same Day,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,13-03-2018
SU-20665,Stephanie Ulpright,Same Day,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,13-03-2018
SU-20665,Stephanie Ulpright,Same Day,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768,13-03-2018
SU-20665,Stephanie Ulpright,Same Day,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,13-03-2018
SU-20665,Stephanie Ulpright,Same Day,Office Supplies,Paper,Xerox 1993,15.552,13-03-2018
SU-20665,Stephanie Ulpright,Same Day,Technology,Phones,Plantronics MX500i Earset,34.36,13-03-2018
SC-20380,Shahid Collister,First Class,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,13-03-2018
SC-20380,Shahid Collister,First Class,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,13-03-2018
SC-20380,Shahid Collister,First Class,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,13-03-2018
FH-14275,Frank Hawley,First Class,Technology,Phones,PowerGen Dual USB Car Charger,7.992,13-03-2018
JB-16000,Joy Bell-,Standard Class,Office Supplies,Binders,Avery Arch Ring Binders,174.3,13-03-2018
MT-17815,Meg Tillman,Standard Class,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,13-03-2018
BF-11215,Benjamin Farhat,Second Class,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8,13-03-2018
BF-11215,Benjamin Farhat,Second Class,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,13-03-2018
BF-11215,Benjamin Farhat,Second Class,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95,13-03-2018
BF-11215,Benjamin Farhat,Second Class,Office Supplies,Paper,Xerox 230,45.36,13-03-2018
BF-11215,Benjamin Farhat,Second Class,Office Supplies,Paper,Xerox 1885,288.24,13-03-2018
KF-16285,Karen Ferguson,Standard Class,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,13-03-2018
SE-20110,Sanjit Engle,Standard Class,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,13-03-2018
BN-11470,Brad Norvell,Second Class,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,14-03-2018
SP-20920,Susan Pistek,Same Day,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376,16-03-2018
SP-20920,Susan Pistek,Same Day,Furniture,Furnishings,Nu-Dell Oak Frame,51.264,16-03-2018
SP-20920,Susan Pistek,Same Day,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,16-03-2018
SP-20920,Susan Pistek,Same Day,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,16-03-2018
SP-20920,Susan Pistek,Same Day,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,16-03-2018
VM-21685,Valerie Mitchum,Second Class,Office Supplies,Paper,Xerox 214,6.48,16-03-2018
VM-21685,Valerie Mitchum,Second Class,Office Supplies,Storage,Safco Commercial Shelving,46.51,16-03-2018
VM-21685,Valerie Mitchum,Second Class,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,16-03-2018
MG-17650,Matthew Grinstein,Second Class,Technology,Phones,Geemarc AmpliPOWER60,445.44,16-03-2018
KD-16615,Ken Dana,Standard Class,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,16-03-2018
KD-16615,Ken Dana,Standard Class,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,16-03-2018
KD-16615,Ken Dana,Standard Class,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,16-03-2018
KD-16615,Ken Dana,Standard Class,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,16-03-2018
CL-12565,Clay Ludtke,Second Class,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,17-03-2018
PO-19180,Philisse Overcash,Standard Class,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776,17-03-2018
PO-19180,Philisse Overcash,Standard Class,Office Supplies,Paper,Xerox 1900,10.272,17-03-2018
DB-13405,Denny Blanton,Second Class,Office Supplies,Labels,Avery 496,18.75,17-03-2018
DB-13405,Denny Blanton,Second Class,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,119.7,17-03-2018
DB-13405,Denny Blanton,Second Class,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,17-03-2018
DB-13405,Denny Blanton,Second Class,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,57.06,17-03-2018
DB-13405,Denny Blanton,Second Class,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,71.6,17-03-2018
DB-13405,Denny Blanton,Second Class,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",107.44,17-03-2018
DB-13405,Denny Blanton,Second Class,Office Supplies,Labels,Avery 486,7.31,17-03-2018
DB-13405,Denny Blanton,Second Class,Office Supplies,Art,Lumber Crayons,59.1,17-03-2018
DB-13405,Denny Blanton,Second Class,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,17-03-2018
AS-10630,Ann Steele,Standard Class,Office Supplies,Labels,Avery 474,4.608,17-03-2018
JK-15325,Jason Klamczynski,Second Class,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,18-03-2018
EN-13780,Edward Nazzal,Standard Class,Office Supplies,Art,Peel-Off China Markers,23.832,18-03-2018
BP-11050,Barry Pond,Standard Class,Office Supplies,Art,Prang Drawing Pencil Set,13.9,18-03-2018
BP-11050,Barry Pond,Standard Class,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,18-03-2018
CD-11980,Carol Darley,Standard Class,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,18-03-2018
CD-11980,Carol Darley,Standard Class,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,18-03-2018
CD-11980,Carol Darley,Standard Class,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,18-03-2018
CD-11980,Carol Darley,Standard Class,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,18-03-2018
SW-20275,Scott Williamson,Standard Class,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.2,18-03-2018
TT-21220,Thomas Thornton,Standard Class,Technology,Phones,Pyle PMP37LED,537.544,18-03-2018
ND-18370,Natalie DeCherney,First Class,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,19-03-2018
ND-18370,Natalie DeCherney,First Class,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,19-03-2018
ND-18370,Natalie DeCherney,First Class,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,19-03-2018
ND-18370,Natalie DeCherney,First Class,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,19-03-2018
SA-20830,Sue Ann Reed,Second Class,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,19-03-2018
SA-20830,Sue Ann Reed,Second Class,Furniture,Tables,Chromcraft Round Conference Tables,697.16,19-03-2018
SA-20830,Sue Ann Reed,Second Class,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,19-03-2018
SA-20830,Sue Ann Reed,Second Class,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,19-03-2018
CG-12040,Catherine Glotzbach,Standard Class,Office Supplies,Labels,Avery 506,28.91,19-03-2018
GZ-14545,George Zrebassa,Standard Class,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,19-03-2018
HG-14845,Harry Greene,Same Day,Office Supplies,Paper,Easy-staple paper,56.704,20-03-2018
HG-14845,Harry Greene,Same Day,Office Supplies,Paper,Xerox 1916,274.064,20-03-2018
