Customer ID,Customer Name,Ship Mode,Postal Code,Category,Sub-Category,Product Name,Sales
BT-11530,Bradley Talbott,Second Class,90036,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92
BT-11530,Bradley Talbott,Second Class,90036,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889.536
BT-11530,Bradley Talbott,Second Class,90036,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224
BT-11530,Bradley Talbott,Second Class,90036,Office Supplies,Paper,Xerox 1908,223.92
BT-11530,Bradley Talbott,Second Class,90036,Office Supplies,Paper,Xerox 1924,23.12
BM-11140,Becky Martin,Standard Class,93101,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79
DB-13660,Duane Benoit,Standard Class,6457,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9.84
DB-13660,Duane Benoit,Standard Class,6457,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78
RS-19765,Roland Schwarz,Same Day,76706,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556
JA-15970,Joseph Airdo,Standard Class,44221,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528
SC-20770,Stewart Carmichael,Standard Class,75081,Office Supplies,Supplies,Staple remover,6.976
SC-20770,Stewart Carmichael,Standard Class,75081,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222
MY-17380,Maribeth Yedwab,Standard Class,90045,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776
MY-17380,Maribeth Yedwab,Standard Class,90045,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94
DB-13555,Dorothy Badders,Standard Class,19711,Office Supplies,Art,Newell 34,59.52
DB-13555,Dorothy Badders,Standard Class,19711,Office Supplies,Envelopes,Staple envelope,57.96
DB-13555,Dorothy Badders,Standard Class,19711,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96
DB-13555,Dorothy Badders,Standard Class,19711,Office Supplies,Paper,Easy-staple paper,68.04
KD-16615,Ken Dana,Standard Class,90008,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648
RE-19450,Richard Eichhorn,Standard Class,75081,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88
LP-17095,Liz Preis,Standard Class,42071,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8
EJ-13720,Ed Jacobs,Standard Class,90008,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44
EJ-13720,Ed Jacobs,Standard Class,90008,Furniture,Chairs,Novimex Turbo Task Chair,170.352
BT-11395,Bill Tyler,Standard Class,90004,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672
EP-13915,Emily Phan,Standard Class,48127,Furniture,Chairs,Global Ergonomic Managers Chair,180.98
EP-13915,Emily Phan,Standard Class,48127,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98
TT-21460,Tonja Turnell,Second Class,77095,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5
TT-21460,Tonja Turnell,Second Class,77095,Office Supplies,Labels,Avery 497,2.464
TT-21460,Tonja Turnell,Second Class,77095,Office Supplies,Storage,Crate-A-Files,8.72
SP-20860,Sung Pak,Standard Class,90045,Office Supplies,Art,American Pencil,9.32
SP-20860,Sung Pak,Standard Class,90045,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25
DP-13000,Darren Powers,Standard Class,77041,Office Supplies,Paper,Xerox 1934,89.568
PK-19075,Pete Kriz,Same Day,53209,Office Supplies,Labels,Avery 515,25.06
JD-16060,Julia Dunbar,Same Day,55901,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9
JD-16060,Julia Dunbar,Same Day,55901,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16
JD-16060,Julia Dunbar,Same Day,55901,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96
JD-16060,Julia Dunbar,Same Day,55901,Office Supplies,Binders,Avery Hole Reinforcements,18.69
CB-12535,Claudia Bergmann,Same Day,38671,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,42.68
CB-12535,Claudia Bergmann,Same Day,38671,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,299.97
CB-12535,Claudia Bergmann,Same Day,38671,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24
CB-12535,Claudia Bergmann,Same Day,38671,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,234.36
BF-11170,Ben Ferrer,Standard Class,94109,Office Supplies,Binders,Economy Binders,14.976
SH-19975,Sally Hughsby,Second Class,94109,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",67.78
FC-14245,Frank Carlisle,Standard Class,94109,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88
FC-14245,Frank Carlisle,Standard Class,94109,Office Supplies,Labels,Avery 49,11.52
FC-14245,Frank Carlisle,Standard Class,94109,Office Supplies,Paper,Xerox 1893,286.93
FC-14245,Frank Carlisle,Standard Class,94109,Technology,Phones,Digium D40 VoIP phone,206.384
RM-19750,Roland Murray,Second Class,10011,Office Supplies,Paper,Xerox 1883,26.38
RM-19750,Roland Murray,Second Class,10011,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97
DW-13540,Don Weiss,Standard Class,75220,Office Supplies,Labels,Avery 511,4.928
DW-13540,Don Weiss,Standard Class,75220,Office Supplies,Art,Newell 345,63.488
MG-17890,Michael Granlund,Standard Class,20735,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08
SH-20395,Shahid Hopkins,Standard Class,10035,Office Supplies,Binders,3M Organizer Strips,25.92
SH-20395,Shahid Hopkins,Standard Class,10035,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59
VB-21745,Victoria Brennan,First Class,31907,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84
VB-21745,Victoria Brennan,First Class,31907,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
AH-10210,Alan Hwang,Standard Class,92804,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2
AH-10210,Alan Hwang,Standard Class,92804,Office Supplies,Art,Newell 323,3.36
LW-16990,Lindsay Williams,Standard Class,94110,Technology,Accessories,Logitech Wireless Headset h800,199.98
KB-16315,Karl Braun,Standard Class,90008,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984
KB-16315,Karl Braun,Standard Class,90008,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84
MH-18115,Mick Hernandez,Standard Class,19013,Office Supplies,Art,Newell 337,5.248
MH-18115,Mick Hernandez,Standard Class,19013,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91
MH-18115,Mick Hernandez,Standard Class,19013,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696
MH-18115,Mick Hernandez,Standard Class,19013,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872
MD-17350,Maribeth Dona,Standard Class,75217,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408
KS-16300,Karen Seio,Standard Class,27604,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784
KS-16300,Karen Seio,Standard Class,27604,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092
CM-11815,Candace McMahon,Second Class,94109,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96
EB-13870,Emily Burns,Standard Class,19140,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982
PV-18985,Paul Van Hugh,Standard Class,2138,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88
PV-18985,Paul Van Hugh,Standard Class,2138,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72
MH-17290,Marc Harrigan,Standard Class,19140,Technology,Phones,Nortel Meridian M5316 Digital phone,776.85
MH-17290,Marc Harrigan,Standard Class,19140,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294
MH-17290,Marc Harrigan,Standard Class,19140,Furniture,Tables,KI Adjustable-Height Table,154.764
MH-17290,Marc Harrigan,Standard Class,19140,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28
MJ-17740,Max Jones,Standard Class,48227,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92
KB-16585,Ken Black,Standard Class,1852,Technology,Phones,PowerGen Dual USB Car Charger,69.93
BS-11380,Bill Stewart,Standard Class,94122,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94
GA-14725,Guy Armstrong,Standard Class,72756,Office Supplies,Binders,Avery Non-Stick Binders,40.41
SU-20665,Stephanie Ulpright,Same Day,60610,Office Supplies,Art,Col-Erase Pencils with Erasers,19.456
SU-20665,Stephanie Ulpright,Same Day,60610,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986
SU-20665,Stephanie Ulpright,Same Day,60610,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76
SU-20665,Stephanie Ulpright,Same Day,60610,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768
SU-20665,Stephanie Ulpright,Same Day,60610,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984
SU-20665,Stephanie Ulpright,Same Day,60610,Office Supplies,Paper,Xerox 1993,15.552
SU-20665,Stephanie Ulpright,Same Day,60610,Technology,Phones,Plantronics MX500i Earset,34.36
SC-20380,Shahid Collister,First Class,6824,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88
SC-20380,Shahid Collister,First Class,6824,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16
SC-20380,Shahid Collister,First Class,6824,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12
FH-14275,Frank Hawley,First Class,60505,Technology,Phones,PowerGen Dual USB Car Charger,7.992
JB-16000,Joy Bell-,Standard Class,21044,Office Supplies,Binders,Avery Arch Ring Binders,174.3
MT-17815,Meg Tillman,Standard Class,10011,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9
BF-11215,Benjamin Farhat,Second Class,87105,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8
BF-11215,Benjamin Farhat,Second Class,87105,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736
BF-11215,Benjamin Farhat,Second Class,87105,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95
BF-11215,Benjamin Farhat,Second Class,87105,Office Supplies,Paper,Xerox 230,45.36
BF-11215,Benjamin Farhat,Second Class,87105,Office Supplies,Paper,Xerox 1885,288.24
KF-16285,Karen Ferguson,Standard Class,95336,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55
SE-20110,Sanjit Engle,Standard Class,80219,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496
BN-11470,Brad Norvell,Second Class,60623,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616
SP-20920,Susan Pistek,Same Day,43229,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376
SP-20920,Susan Pistek,Same Day,43229,Furniture,Furnishings,Nu-Dell Oak Frame,51.264
SP-20920,Susan Pistek,Same Day,43229,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193
SP-20920,Susan Pistek,Same Day,43229,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984
SP-20920,Susan Pistek,Same Day,43229,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224
VM-21685,Valerie Mitchum,Second Class,98105,Office Supplies,Paper,Xerox 214,6.48
VM-21685,Valerie Mitchum,Second Class,98105,Office Supplies,Storage,Safco Commercial Shelving,46.51
VM-21685,Valerie Mitchum,Second Class,98105,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976
MG-17650,Matthew Grinstein,Second Class,44107,Technology,Phones,Geemarc AmpliPOWER60,445.44
KD-16615,Ken Dana,Standard Class,90032,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12
KD-16615,Ken Dana,Standard Class,90032,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464
KD-16615,Ken Dana,Standard Class,90032,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68
KD-16615,Ken Dana,Standard Class,90032,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67
CL-12565,Clay Ludtke,Second Class,93534,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456
PO-19180,Philisse Overcash,Standard Class,77095,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776
PO-19180,Philisse Overcash,Standard Class,77095,Office Supplies,Paper,Xerox 1900,10.272
DB-13405,Denny Blanton,Second Class,10011,Office Supplies,Labels,Avery 496,18.75
DB-13405,Denny Blanton,Second Class,10011,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,119.7
DB-13405,Denny Blanton,Second Class,10011,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144
DB-13405,Denny Blanton,Second Class,10011,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,57.06
DB-13405,Denny Blanton,Second Class,10011,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,71.6
DB-13405,Denny Blanton,Second Class,10011,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",107.44
DB-13405,Denny Blanton,Second Class,10011,Office Supplies,Labels,Avery 486,7.31
DB-13405,Denny Blanton,Second Class,10011,Office Supplies,Art,Lumber Crayons,59.1
DB-13405,Denny Blanton,Second Class,10011,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53
AS-10630,Ann Steele,Standard Class,37918,Office Supplies,Labels,Avery 474,4.608
JK-15325,Jason Klamczynski,Second Class,90032,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86
EN-13780,Edward Nazzal,Standard Class,75220,Office Supplies,Art,Peel-Off China Markers,23.832
BP-11050,Barry Pond,Standard Class,90008,Office Supplies,Art,Prang Drawing Pencil Set,13.9
BP-11050,Barry Pond,Standard Class,90008,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4
CD-11980,Carol Darley,Standard Class,75701,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688
CD-11980,Carol Darley,Standard Class,75701,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816
CD-11980,Carol Darley,Standard Class,75701,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524
CD-11980,Carol Darley,Standard Class,75701,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994
SW-20275,Scott Williamson,Standard Class,98115,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.2
TT-21220,Thomas Thornton,Standard Class,77041,Technology,Phones,Pyle PMP37LED,537.544
ND-18370,Natalie DeCherney,First Class,94110,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824
ND-18370,Natalie DeCherney,First Class,94110,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504
ND-18370,Natalie DeCherney,First Class,94110,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54
ND-18370,Natalie DeCherney,First Class,94110,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96
SA-20830,Sue Ann Reed,Second Class,93727,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624
SA-20830,Sue Ann Reed,Second Class,93727,Furniture,Tables,Chromcraft Round Conference Tables,697.16
SA-20830,Sue Ann Reed,Second Class,93727,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93
SA-20830,Sue Ann Reed,Second Class,93727,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496
CG-12040,Catherine Glotzbach,Standard Class,10024,Office Supplies,Labels,Avery 506,28.91
GZ-14545,George Zrebassa,Standard Class,90008,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36
HG-14845,Harry Greene,Same Day,77041,Office Supplies,Paper,Easy-staple paper,56.704
HG-14845,Harry Greene,Same Day,77041,Office Supplies,Paper,Xerox 1916,274.064
HW-14935,Helen Wasserman,Standard Class,98115,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93
RD-19720,Roger Demir,Standard Class,6457,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238
RD-19720,Roger Demir,Standard Class,6457,Office Supplies,Paper,Xerox 1988,61.96
TB-21595,Troy Blackwell,Second Class,47201,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91
SC-20725,Steven Cartwright,Second Class,90045,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84
SC-20725,Steven Cartwright,Second Class,90045,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896
SC-20725,Steven Cartwright,Second Class,90045,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544
TB-21055,Ted Butterfield,Second Class,19601,Office Supplies,Envelopes,Colored Envelopes,8.856
RW-19690,Robert Waldorf,Standard Class,47905,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4
RW-19690,Robert Waldorf,Standard Class,47905,Office Supplies,Paper,Xerox 196,5.78
PS-18970,Paul Stevenson,Standard Class,98105,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576
PS-18970,Paul Stevenson,Standard Class,98105,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02
PS-18970,Paul Stevenson,Standard Class,98105,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14
PS-18970,Paul Stevenson,Standard Class,98105,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32
CL-12565,Clay Ludtke,Standard Class,74133,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1805.88
PW-19030,Pauline Webber,Standard Class,33068,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384
BE-11335,Bill Eplett,First Class,94122,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,211.84
