Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Postal Code,Product ID,Category,Sub-Category,Product Name,Sales
5146,CA-2018-161333,2/02/2018,7/02/2018,Standard Class,JL-15835,John Lee,90045,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04
5147,CA-2018-161333,2/02/2018,7/02/2018,Standard Class,JL-15835,John Lee,90045,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8
8747,CA-2018-128076,2/02/2018,7/02/2018,Standard Class,BO-11350,Bill Overfelt,92105,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58
8748,CA-2018-128076,2/02/2018,7/02/2018,Standard Class,BO-11350,Bill Overfelt,92105,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96
8749,CA-2018-128076,2/02/2018,7/02/2018,Standard Class,BO-11350,Bill Overfelt,92105,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984
7445,CA-2018-127474,3/02/2018,7/02/2018,Second Class,RD-19810,Ross DeVincentis,60610,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5.184
7446,CA-2018-127474,3/02/2018,7/02/2018,Second Class,RD-19810,Ross DeVincentis,60610,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584
7447,CA-2018-127474,3/02/2018,7/02/2018,Second Class,RD-19810,Ross DeVincentis,60610,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2
7448,CA-2018-127474,3/02/2018,7/02/2018,Second Class,RD-19810,Ross DeVincentis,60610,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4
1321,CA-2018-167703,3/02/2018,8/02/2018,Standard Class,MC-17575,Matt Collins,45231,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229
1322,CA-2018-167703,3/02/2018,8/02/2018,Standard Class,MC-17575,Matt Collins,45231,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.552
4755,CA-2018-126354,3/02/2018,8/02/2018,Standard Class,SC-20380,Shahid Collister,33024,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882
4756,CA-2018-126354,3/02/2018,8/02/2018,Standard Class,SC-20380,Shahid Collister,33024,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296
7065,CA-2018-169474,4/02/2018,9/02/2018,Standard Class,JF-15355,Jay Fein,14609,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67
6567,CA-2018-131282,5/02/2018,8/02/2018,Second Class,CB-12025,Cassandra Brandow,76706,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,243.992
6568,CA-2018-131282,5/02/2018,8/02/2018,Second Class,CB-12025,Cassandra Brandow,76706,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,7.12
6839,CA-2018-107517,5/02/2018,9/02/2018,Standard Class,FC-14335,Fred Chung,90503,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7
6840,CA-2018-107517,5/02/2018,9/02/2018,Standard Class,FC-14335,Fred Chung,90503,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,371.2
2263,CA-2018-122994,6/02/2018,9/02/2018,First Class,MV-17485,Mark Van Huff,22204,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97
5973,CA-2018-115105,6/02/2018,11/02/2018,Standard Class,BD-11770,Bryan Davis,10024,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784
7026,US-2018-101840,6/02/2018,12/02/2018,Standard Class,SP-20545,Sibella Parks,10024,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,227.46
7027,US-2018-101840,6/02/2018,12/02/2018,Standard Class,SP-20545,Sibella Parks,10024,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24
7355,CA-2018-154102,6/02/2018,13/02/2018,Standard Class,SN-20560,Skye Norling,94109,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,29.9
7246,CA-2018-145807,9/02/2018,13/02/2018,Standard Class,SB-20170,Sarah Bern,90032,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9
3085,CA-2018-118773,9/02/2018,14/02/2018,Standard Class,TP-21415,Tom Prescott,77070,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,252.784
3086,CA-2018-118773,9/02/2018,14/02/2018,Standard Class,TP-21415,Tom Prescott,77070,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,127.984
3087,CA-2018-118773,9/02/2018,14/02/2018,Standard Class,TP-21415,Tom Prescott,77070,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.984
3088,CA-2018-118773,9/02/2018,14/02/2018,Standard Class,TP-21415,Tom Prescott,77070,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,12.992
5961,CA-2018-150602,9/02/2018,14/02/2018,Second Class,ML-17395,Marina Lichtenstein,90045,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12
2368,CA-2018-123659,10/02/2018,13/02/2018,First Class,MN-17935,Michael Nguyen,20735,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),23.12
1535,CA-2018-124086,10/02/2018,14/02/2018,Standard Class,MP-18175,Mike Pelletier,92677,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983
3146,CA-2018-131828,11/02/2018,13/02/2018,Second Class,CS-11845,Cari Sayre,98105,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.136
3147,CA-2018-131828,11/02/2018,13/02/2018,Second Class,CS-11845,Cari Sayre,98105,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776
1520,CA-2018-116204,11/02/2018,14/02/2018,Second Class,VW-21775,Victoria Wilson,94110,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.336
9239,CA-2018-138156,11/02/2018,14/02/2018,First Class,MM-17260,Magdelene Morse,43229,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568
8483,US-2018-118535,11/02/2018,15/02/2018,Standard Class,DJ-13510,Don Jones,10024,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7
7119,CA-2018-104906,13/02/2018,17/02/2018,Standard Class,JP-15460,Jennifer Patt,10009,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94
9633,CA-2018-154809,13/02/2018,17/02/2018,Standard Class,MH-17455,Mark Hamilton,55407,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64
2730,CA-2018-104801,13/02/2018,19/02/2018,Standard Class,FH-14350,Fred Harton,98105,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63
2731,CA-2018-104801,13/02/2018,19/02/2018,Standard Class,FH-14350,Fred Harton,98105,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96
2732,CA-2018-104801,13/02/2018,19/02/2018,Standard Class,FH-14350,Fred Harton,98105,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53
5598,CA-2018-151176,13/02/2018,20/02/2018,Standard Class,SV-20785,Stewart Visinsky,21215,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02
5599,CA-2018-151176,13/02/2018,20/02/2018,Standard Class,SV-20785,Stewart Visinsky,21215,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71
3780,CA-2018-118521,16/02/2018,20/02/2018,Standard Class,LF-17185,Luke Foster,10035,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94
6313,CA-2018-120019,16/02/2018,21/02/2018,Standard Class,NG-18355,Nat Gilpin,6824,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51
6314,CA-2018-120019,16/02/2018,21/02/2018,Standard Class,NG-18355,Nat Gilpin,6824,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99
8673,CA-2018-163265,16/02/2018,21/02/2018,Standard Class,JS-16030,Joy Smith,62521,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18.368
8674,CA-2018-163265,16/02/2018,21/02/2018,Standard Class,JS-16030,Joy Smith,62521,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558
8675,CA-2018-163265,16/02/2018,21/02/2018,Standard Class,JS-16030,Joy Smith,62521,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",50.352
8676,CA-2018-163265,16/02/2018,21/02/2018,Standard Class,JS-16030,Joy Smith,62521,OFF-AR-10004078,Office Supplies,Art,Newell 312,28.032
8677,CA-2018-163265,16/02/2018,21/02/2018,Standard Class,JS-16030,Joy Smith,62521,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7.692
8106,CA-2018-159149,17/02/2018,19/02/2018,First Class,CR-12820,Cyra Reiten,77041,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664
8107,CA-2018-159149,17/02/2018,19/02/2018,First Class,CR-12820,Cyra Reiten,77041,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44
8108,CA-2018-159149,17/02/2018,19/02/2018,First Class,CR-12820,Cyra Reiten,77041,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336
9344,CA-2018-109085,17/02/2018,20/02/2018,First Class,CK-12325,Christine Kargatis,45373,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97
9345,CA-2018-109085,17/02/2018,20/02/2018,First Class,CK-12325,Christine Kargatis,45373,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715
9346,CA-2018-109085,17/02/2018,20/02/2018,First Class,CK-12325,Christine Kargatis,45373,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.594
9347,CA-2018-109085,17/02/2018,20/02/2018,First Class,CK-12325,Christine Kargatis,45373,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30.144
9348,CA-2018-109085,17/02/2018,20/02/2018,First Class,CK-12325,Christine Kargatis,45373,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43
4362,US-2018-163195,17/02/2018,21/02/2018,Second Class,LL-16840,Lauren Leatherbury,70506,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16
3860,CA-2018-154039,17/02/2018,22/02/2018,Standard Class,JK-16120,Julie Kriz,60653,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96
3861,CA-2018-154039,17/02/2018,22/02/2018,Standard Class,JK-16120,Julie Kriz,60653,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792
4653,CA-2018-132647,17/02/2018,23/02/2018,Standard Class,GH-14410,Gary Hansen,8861,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76
4654,CA-2018-132647,17/02/2018,23/02/2018,Standard Class,GH-14410,Gary Hansen,8861,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,166.45
5388,CA-2018-164707,18/02/2018,21/02/2018,Second Class,CV-12805,Cynthia Voltz,90045,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976
5389,CA-2018-164707,18/02/2018,21/02/2018,Second Class,CV-12805,Cynthia Voltz,90045,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53
5390,CA-2018-164707,18/02/2018,21/02/2018,Second Class,CV-12805,Cynthia Voltz,90045,OFF-LA-10004345,Office Supplies,Labels,Avery 493,9.82
3963,CA-2018-134838,19/02/2018,20/02/2018,First Class,ED-13885,Emily Ducich,90045,OFF-AR-10000634,Office Supplies,Art,Newell 320,12.84
3964,CA-2018-134838,19/02/2018,20/02/2018,First Class,ED-13885,Emily Ducich,90045,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67
1837,CA-2018-122693,19/02/2018,21/02/2018,Second Class,NH-18610,Nicole Hansen,30076,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86
2910,CA-2018-166415,19/02/2018,23/02/2018,Standard Class,ME-17725,Max Engle,98103,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,11.22
801,CA-2018-105809,20/02/2018,23/02/2018,First Class,HW-14935,Helen Wasserman,92105,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23
802,CA-2018-105809,20/02/2018,23/02/2018,First Class,HW-14935,Helen Wasserman,92105,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968
3286,CA-2018-150525,20/02/2018,25/02/2018,Standard Class,JP-16135,Julie Prescott,74403,OFF-AR-10002375,Office Supplies,Art,Newell 351,6.56
3287,CA-2018-150525,20/02/2018,25/02/2018,Standard Class,JP-16135,Julie Prescott,74403,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11
4523,CA-2018-105445,20/02/2018,25/02/2018,Second Class,BP-11095,Bart Pistole,80027,OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.432
6655,CA-2018-135937,20/02/2018,27/02/2018,Standard Class,KM-16375,Katherine Murray,85234,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.576
6656,CA-2018-135937,20/02/2018,27/02/2018,Standard Class,KM-16375,Katherine Murray,85234,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,31.992
6657,CA-2018-135937,20/02/2018,27/02/2018,Standard Class,KM-16375,Katherine Murray,85234,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168
6658,CA-2018-135937,20/02/2018,27/02/2018,Standard Class,KM-16375,Katherine Murray,85234,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,10.64
6659,CA-2018-135937,20/02/2018,27/02/2018,Standard Class,KM-16375,Katherine Murray,85234,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704
6660,CA-2018-135937,20/02/2018,27/02/2018,Standard Class,KM-16375,Katherine Murray,85234,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,386.91
9318,CA-2018-124940,21/02/2018,26/02/2018,Standard Class,DK-13090,Dave Kipp,75007,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904
2083,CA-2018-104647,23/02/2018,1/03/2018,Standard Class,CK-12595,Clytie Kelty,90008,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44
6027,CA-2018-136007,23/02/2018,2/03/2018,Standard Class,AC-10615,Ann Chong,98115,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4
6028,CA-2018-136007,23/02/2018,2/03/2018,Standard Class,AC-10615,Ann Chong,98115,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96
1992,CA-2018-111374,24/02/2018,28/02/2018,Standard Class,CB-12415,Christy Brittain,19134,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956
7227,CA-2018-127397,24/02/2018,28/02/2018,Standard Class,ES-14080,Erin Smith,19134,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92
7228,CA-2018-127397,24/02/2018,28/02/2018,Standard Class,ES-14080,Erin Smith,19134,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8
7534,US-2018-134642,25/02/2018,1/03/2018,Standard Class,SW-20245,Scot Wooten,27834,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784
7535,US-2018-134642,25/02/2018,1/03/2018,Standard Class,SW-20245,Scot Wooten,27834,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92
3765,CA-2018-125878,25/02/2018,2/03/2018,Standard Class,MH-18025,Michelle Huthwaite,60623,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788
1189,CA-2018-117212,26/02/2018,28/02/2018,Second Class,BT-11530,Bradley Talbott,90036,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92
1190,CA-2018-117212,26/02/2018,28/02/2018,Second Class,BT-11530,Bradley Talbott,90036,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889.536
1191,CA-2018-117212,26/02/2018,28/02/2018,Second Class,BT-11530,Bradley Talbott,90036,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224
1192,CA-2018-117212,26/02/2018,28/02/2018,Second Class,BT-11530,Bradley Talbott,90036,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,223.92
1193,CA-2018-117212,26/02/2018,28/02/2018,Second Class,BT-11530,Bradley Talbott,90036,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23.12
6921,CA-2018-121706,26/02/2018,2/03/2018,Standard Class,BM-11140,Becky Martin,93101,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79
9766,CA-2018-101959,28/02/2018,6/03/2018,Standard Class,DB-13660,Duane Benoit,6457,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9.84
9767,CA-2018-101959,28/02/2018,6/03/2018,Standard Class,DB-13660,Duane Benoit,6457,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78
9293,CA-2018-124114,2/03/2018,2/03/2018,Same Day,RS-19765,Roland Schwarz,76706,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556
7861,CA-2018-152261,2/03/2018,6/03/2018,Standard Class,JA-15970,Joseph Airdo,44221,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528
1770,CA-2018-146024,2/03/2018,8/03/2018,Standard Class,SC-20770,Stewart Carmichael,75081,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.976
1771,CA-2018-146024,2/03/2018,8/03/2018,Standard Class,SC-20770,Stewart Carmichael,75081,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222
2509,CA-2018-163902,2/03/2018,8/03/2018,Standard Class,MY-17380,Maribeth Yedwab,90045,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776
2510,CA-2018-163902,2/03/2018,8/03/2018,Standard Class,MY-17380,Maribeth Yedwab,90045,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94
7638,CA-2018-104885,2/03/2018,8/03/2018,Standard Class,DB-13555,Dorothy Badders,19711,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52
7639,CA-2018-104885,2/03/2018,8/03/2018,Standard Class,DB-13555,Dorothy Badders,19711,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96
7640,CA-2018-104885,2/03/2018,8/03/2018,Standard Class,DB-13555,Dorothy Badders,19711,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96
7641,CA-2018-104885,2/03/2018,8/03/2018,Standard Class,DB-13555,Dorothy Badders,19711,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04
9252,CA-2018-155712,2/03/2018,8/03/2018,Standard Class,KD-16615,Ken Dana,90008,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648
3062,CA-2018-127621,3/03/2018,7/03/2018,Standard Class,RE-19450,Richard Eichhorn,75081,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88
1323,CA-2018-121804,3/03/2018,8/03/2018,Standard Class,LP-17095,Liz Preis,42071,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8
6576,CA-2018-123085,3/03/2018,8/03/2018,Standard Class,EJ-13720,Ed Jacobs,90008,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44
6577,CA-2018-123085,3/03/2018,8/03/2018,Standard Class,EJ-13720,Ed Jacobs,90008,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352
8619,CA-2018-117513,3/03/2018,8/03/2018,Standard Class,BT-11395,Bill Tyler,90004,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672
3474,CA-2018-111815,3/03/2018,10/03/2018,Standard Class,EP-13915,Emily Phan,48127,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,180.98
3475,CA-2018-111815,3/03/2018,10/03/2018,Standard Class,EP-13915,Emily Phan,48127,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98
6447,US-2018-119816,4/03/2018,6/03/2018,Second Class,TT-21460,Tonja Turnell,77095,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5
